,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,playoffs
75,136.1266666666667,294.2,0.30995,36.32666666666667,99.11333333333332,0.2159066666666667,97.0,208.29333333333332,0.2892233333333333,0.2568666666666666,55.23333333333333,81.91000000000001,36.57,116.97,156.31,67.50666666666667,27.35333333333333,20.92,51.940000000000005,77.69333333333334,403.0833333333333,False
76,94.06842105263158,195.31052631578947,0.2871236842105263,24.25,64.92368421052632,0.1813947368421052,72.92631578947369,147.18421052631578,0.2967947368421053,0.2368157894736842,41.73684210526316,60.97105263157895,23.83421052631579,83.7078947368421,108.95526315789476,52.36842105263158,23.6,14.802631578947368,43.28157894736842,61.21578947368421,314.6184210526316,True
77,117.325,239.44375,0.3066,22.509375,64.346875,0.17651875,94.575,191.54375,0.291459375,0.24661875,60.28125,80.965625,36.15625,102.6,141.325,75.35625,28.76875,15.2,50.84375,71.459375,382.93125,False
78,79.18076923076923,160.5653846153846,0.312276923076923,18.409615384615385,52.23653846153847,0.2253134615384615,59.27692307692308,126.02307692307691,0.304275,0.2704615384615385,34.434615384615384,49.98653846153847,16.917307692307695,72.68846153846154,90.8846153846154,44.00769230769231,17.01153846153846,11.871153846153844,29.157692307692308,39.85576923076923,234.2423076923077,False
79,119.65,267.4625,0.315478125,28.621875,82.00312500000001,0.194703125,90.1,196.95625,0.29075,0.2562125,51.6875,70.534375,39.778125,107.525,149.68125,62.35,24.8625,19.084375,50.609375,73.328125,379.778125,False
80,109.8736842105263,234.12105263157892,0.3099868421052631,23.926315789473687,72.53684210526316,0.2213315789473684,82.08421052631579,174.20526315789473,0.3096578947368421,0.2537368421052631,57.126315789473686,78.4342105263158,33.38947368421052,91.26842105263158,127.05263157894736,59.026315789473685,23.6,13.85,46.94736842105263,62.68157894736842,329.6421052631579,True
81,100.57368421052632,219.7526315789474,0.2680105263157895,23.473684210526315,71.31315789473685,0.1977078947368421,75.3578947368421,164.06315789473683,0.2535236842105263,0.2285578947368421,42.194736842105264,61.28684210526316,26.12368421052632,93.23684210526316,121.35,57.63157894736842,21.30526315789474,14.123684210526315,41.29736842105263,58.0,310.4605263157895,False
82,89.26190476190476,187.34761904761905,0.3286714285714285,23.985714285714284,70.37380952380953,0.2022238095238095,65.87619047619049,137.9142857142857,0.3194333333333333,0.2664285714285714,38.957142857142856,56.83809523809524,23.892857142857142,80.28333333333333,105.77619047619048,55.76190476190476,22.83333333333333,13.647619047619049,46.74047619047619,59.80714285714286,282.7642857142857,False
83,106.53888888888888,247.4833333333333,0.2903916666666666,21.941666666666663,65.88611111111112,0.195425,79.73333333333333,175.59444444444443,0.2821722222222222,0.2423499999999999,57.44444444444444,78.77222222222223,33.03055555555556,96.325,131.61111111111111,53.02777777777778,25.8,14.733333333333333,51.391666666666666,78.77777777777777,348.5611111111111,False
84,127.24,293.38666666666666,0.31076,37.68333333333333,99.11,0.22445,84.81333333333333,185.7333333333333,0.2867366666666667,0.2629666666666667,63.5,85.57333333333334,32.03666666666667,111.87666666666668,146.73333333333332,62.52,26.166666666666668,17.153333333333332,53.773333333333326,79.33,420.52,True
85,101.97894736842105,204.7526315789474,0.3163578947368421,24.094736842105263,63.65526315789474,0.24395,77.09473684210526,164.0842105263158,0.2808236842105263,0.2690473684210526,50.29473684210526,70.26315789473684,23.792105263157897,90.33947368421052,115.7157894736842,55.05263157894737,22.68947368421053,11.810526315789476,46.09473684210527,62.01315789473684,315.07105263157894,False
86,118.775,251.975,0.328734375,30.090625,78.19375,0.23216875,86.9,182.175,0.2990875,0.27521875,50.89375,70.790625,31.265625,109.053125,142.625,67.725,28.35,19.409375,49.4375,64.796875,382.825,True
87,114.86470588235296,253.74705882352944,0.3186441176470588,26.93529411764706,74.41470588235293,0.2289529411764706,81.15294117647058,175.16470588235293,0.2987882352941177,0.2637705882352941,58.44705882352941,77.65588235294118,31.8264705882353,98.3294117647059,132.56470588235294,56.09411764705882,27.958823529411763,15.855882352941178,42.77058823529412,70.36470588235295,367.6735294117647,True
88,117.07333333333332,253.32,0.3232799999999999,34.31333333333334,91.73,0.22324,84.24000000000001,170.04666666666665,0.30419,0.2687666666666667,56.84666666666667,82.98,33.20333333333333,114.77333333333334,149.95,58.28,25.526666666666664,19.45,51.91666666666666,70.87666666666668,391.2766666666666,True
89,112.92777777777778,241.33333333333331,0.2845583333333333,27.447222222222223,73.85833333333333,0.1807611111111111,83.27777777777777,174.67222222222222,0.2682527777777778,0.2341888888888889,49.083333333333336,66.35555555555555,28.447222222222223,93.9888888888889,124.49444444444444,68.86111111111113,26.91111111111111,12.225,45.71944444444445,67.88888888888889,354.2027777777778,True
90,86.35454545454546,196.25,0.3001227272727272,25.895454545454548,71.78181818181818,0.244625,57.190909090909095,123.5909090909091,0.2758090909090909,0.2668318181818181,36.40909090909091,48.98863636363637,20.581818181818186,75.97727272727273,98.22727272727272,52.73636363636364,20.12272727272727,10.206818181818182,41.61363636363637,50.475,274.5,False
91,100.45,211.96,0.2825924999999999,28.4125,75.5025,0.19742,65.99,143.20999999999998,0.28753,0.240755,41.18,56.120000000000005,23.9875,91.8775,117.7075,51.785,21.11,12.562500000000002,41.36,57.1925,305.14,True
92,83.58636363636363,195.5,0.285525,30.572727272727278,85.43181818181819,0.2287318181818181,52.8,111.0090909090909,0.2641954545454545,0.2452045454545454,38.804545454545455,53.88863636363636,21.16818181818182,77.18863636363636,100.10909090909092,51.186363636363645,16.14090909090909,11.372727272727271,39.28409090909091,52.79318181818182,282.36818181818177,False
93,92.9047619047619,214.7333333333333,0.2708571428571428,27.642857142857142,77.8047619047619,0.2090999999999999,62.6,140.03333333333333,0.2604047619047619,0.2323190476190476,33.19047619047619,47.49047619047619,22.04047619047619,81.17619047619048,105.37142857142858,55.13333333333333,21.15714285714286,8.450000000000001,39.26904761904762,50.91428571428572,285.24285714285713,False
94,115.37647058823528,257.9823529411765,0.3150970588235294,31.126470588235293,84.9764705882353,0.226885294117647,80.18823529411765,176.06470588235294,0.2712529411764706,0.2640176470588235,61.63529411764706,89.4470588235294,30.023529411764702,108.36176470588236,140.6264705882353,59.30000000000001,22.788235294117644,14.461764705882354,45.47352941176471,57.86470588235294,371.3441176470588,False
95,89.71363636363635,180.1681818181818,0.3247022727272727,26.779545454545453,71.83636363636364,0.2031022727272727,62.32727272727273,120.59545454545454,0.3123909090909091,0.2733590909090909,39.09090909090909,56.15681818181818,19.904545454545456,81.14090909090909,102.38409090909092,42.19545454545455,17.599999999999998,8.990909090909092,37.70909090909091,48.17045454545455,291.22727272727275,True
96,86.8,180.09565217391304,0.2908826086956521,24.245652173913044,67.67391304347827,0.1737652173913043,57.8,121.38695652173914,0.2785630434782609,0.2399652173913043,31.89565217391305,45.26739130434783,18.45217391304348,77.55,97.2108695652174,48.51304347826088,17.104347826086954,9.445652173913045,30.87173913043478,48.547826086956526,260.1782608695652,False
97,113.48333333333332,239.11111111111111,0.3056333333333333,32.474999999999994,87.72777777777779,0.1993611111111111,76.91111111111111,157.36111111111111,0.3027722222222222,0.2575277777777778,48.583333333333336,68.12222222222222,30.03333333333333,96.90277777777776,129.43055555555554,59.26666666666668,23.73333333333333,14.55,49.55833333333333,59.513888888888886,356.17499999999995,False
98,88.84545454545456,192.2590909090909,0.3084613636363636,24.91590909090909,66.98409090909091,0.1808681818181818,61.82727272727273,134.49090909090907,0.2773431818181818,0.2561272727272727,33.095454545454544,49.22727272727273,24.718181818181822,81.20227272727273,107.31363636363636,47.53181818181818,19.44545454545454,9.768181818181818,35.66818181818182,47.49318181818182,274.8159090909091,False
99,121.02352941176471,245.91176470588235,0.3568235294117647,36.82647058823529,93.30882352941175,0.1731735294117647,85.95294117647059,162.52941176470588,0.3346323529411764,0.2838823529411765,49.09411764705882,64.18529411764706,25.93823529411765,104.03823529411764,131.6058823529412,70.9764705882353,26.16470588235294,23.979411764705883,53.98235294117647,66.79705882352941,389.1411764705882,True
